0.5656,0.24699,0.54228,10,0.68663,0.44149,0.51399,16,0.71571,0.3125,0.60166,13,0.66331,0.37333,0.66667,4,0.41189,0.088235,0.48148,16,0.69467,0.33333,0.53712,14,0.52757,0.20779,0.59674,75,0.53533,0.17273,0.51729,21,0.77086,0.65217,0.77483,21
0.54298,0.24699,0.47383,15,0.60393,0.33511,0.49845,4,0.52782,0.0625,0.53942,95,0.64453,0.4,0.59477,10,0.38158,0.14706,0.41481,8,0.69942,0.38462,0.46288,2,0.43697,0.16883,0.59207,27,0.48502,0.18182,0.49378,18,0.66393,0.42029,0.70199,20
0.53858,0.20482,0.52081,69,0.71743,0.47872,0.57202,28,0.66926,0.375,0.65975,38,0.68062,0.44,0.64052,4,0.57893,0.26471,0.48148,25,0.74071,0.4359,0.60262,1,0.53928,0.24675,0.58625,88,0.55171,0.22727,0.46888,46,0.71215,0.43478,0.54525,15
0.54776,0.23494,0.42819,17,0.64065,0.29255,0.44663,5,0.63244,0.3125,0.38174,33,0.69887,0.41333,0.51961,29,0.55479,0.26471,0.45185,27,0.668,0.41026,0.65502,6,0.59651,0.22078,0.40676,4,0.63017,0.3,0.50207,2,0.75803,0.53623,0.7351,0
0.55351,0.22289,0.45638,29,0.66805,0.42553,0.4943,30,0.56659,0.1875,0.54357,10,0.59901,0.28,0.39216,11,0.53291,0.17647,0.40741,27,0.4521,0.038462,0.13974,22,0.47123,0.15584,0.47203,26,0.54875,0.22727,0.39419,43,0.74247,0.52174,0.68433,29
0.51949,0.1988,0.32215,16,0.56891,0.30319,0.44767,64,0.51793,0.3125,0.57676,50,0.6817,0.42667,0.46405,4,0.39547,0.058824,0.27407,27,0.42339,0.051282,0.14847,1,0.55271,0.23377,0.38228,44,0.4664,0.16364,0.26694,17,0.5259,0.18841,0.43488,43
0.55496,0.20482,0.53557,17,0.64709,0.40957,0.55959,51,0.60722,0.25,0.65145,72,0.72476,0.36,0.63725,20,0.39801,0.17647,0.4963,18,0.72856,0.42308,0.59389,2,0.52313,0.15584,0.60256,24,0.56176,0.21818,0.53527,26,0.74584,0.5942,0.7064,27
0.54977,0.22892,0.51007,8,0.65352,0.39362,0.50466,58,0.66118,0.25,0.55187,11,0.59749,0.30667,0.50327,23,0.36112,0.11765,0.35556,21,0.54915,0.29487,0.44105,12,0.49995,0.15584,0.49883,60,0.52474,0.2,0.44813,18,0.70754,0.53623,0.64018,11
0.51989,0.25301,0.41342,48,0.67484,0.3883,0.42694,42,0.55226,0.25,0.57261,11,0.57929,0.21333,0.39542,18,0.53023,0.23529,0.44444,9,0.5094,0.19231,0.27074,2,0.50317,0.14286,0.4965,188,0.52018,0.22727,0.34302,13,0.70268,0.30435,0.66225,18
0.49271,0.19277,0.31678,31,0.67458,0.36702,0.43316,3,0.57448,0.1875,0.50207,29,0.63958,0.30667,0.35294,11,0.53656,0.23529,0.37037,4,0.53029,0.24359,0.34061,1,0.62064,0.27273,0.2366,1,0.52117,0.24545,0.31397,7,0.60477,0.27536,0.54305,5
